timestamp,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-03-27 09:40:00,3.72,3.74,3.74,3.7,27645.0,0.02,0.54,3.678,3.666,3.6685,15820.8,9425.7,6627.7,0.33
2020-03-27 09:45:00,3.74,3.81,3.81,3.74,45753.0,0.07,1.87,3.712,3.682,3.6755,23989.2,13663.5,8831.8,0.55
2020-03-27 09:50:00,3.82,3.94,3.94,3.79,56569.0,0.12,3.14,3.77,3.711,3.688,33277.2,19093.5,11400.5,0.68
2020-03-27 09:55:00,3.93,3.94,3.87,3.85,46277.0,-0.06,-1.53,3.816,3.732,3.696,41757.0,23373.7,13326.8,0.56
2020-03-27 10:00:00,3.87,3.88,3.82,3.81,14646.0,-0.05,-1.29,3.836,3.748,3.703,38178.0,24698.5,13738.7,0.18
2020-03-27 10:05:00,3.82,3.85,3.83,3.82,17041.0,0.01,0.26,3.854,3.766,3.7115,36057.2,25939.0,14409.0,0.2
2020-03-27 10:10:00,3.83,3.83,3.82,3.82,5949.0,-0.01,-0.26,3.856,3.784,3.719,28096.4,26042.8,14541.6,0.07
2020-03-27 10:15:00,3.82,3.83,3.82,3.8,9349.0,0.0,0.0,3.832,3.801,3.727,18652.4,25964.8,14854.5,0.11
2020-03-27 10:20:00,3.83,3.87,3.86,3.82,12187.0,0.03,0.78,3.83,3.823,3.7365,11834.4,26795.7,15365.7,0.15
2020-03-27 10:25:00,3.86,3.86,3.84,3.84,9066.0,-0.02,-0.52,3.834,3.835,3.746,10718.4,24448.2,15685.7,0.11
2020-03-27 10:30:00,3.84,3.85,3.81,3.8,13388.0,-0.03,-0.78,3.83,3.842,3.754,9987.8,23022.5,16224.1,0.16
2020-03-27 10:35:00,3.81,3.82,3.82,3.79,8461.0,0.01,0.26,3.83,3.843,3.7625,10490.2,19293.3,16478.4,0.1
2020-03-27 10:40:00,3.82,3.83,3.82,3.81,2420.0,0.0,0.0,3.83,3.831,3.771,9104.4,13878.4,16486.0,0.03
2020-03-27 10:45:00,3.82,3.83,3.82,3.81,2064.0,0.0,0.0,3.822,3.826,3.779,7079.8,9457.1,16415.4,0.02
2020-03-27 10:50:00,3.82,3.84,3.83,3.82,2928.0,0.01,0.26,3.82,3.827,3.7875,5852.2,8285.3,16491.9,0.04
2020-03-27 10:55:00,3.83,3.85,3.84,3.82,5344.0,0.01,0.26,3.826,3.828,3.797,4243.4,7115.6,16527.3,0.06
2020-03-27 11:00:00,3.84,3.84,3.83,3.83,6174.0,-0.01,-0.26,3.828,3.829,3.8065,3786.0,7138.1,16590.4,0.07
2020-03-27 11:05:00,3.83,3.83,3.81,3.81,3629.0,-0.02,-0.52,3.826,3.828,3.8145,4027.8,6566.1,16265.4,0.04
2020-03-27 11:10:00,3.82,3.84,3.84,3.81,2642.0,0.02,0.52,3.83,3.826,3.8245,4143.4,5611.6,16203.6,0.03
2020-03-27 11:15:00,3.83,3.84,3.83,3.82,1506.0,0.0,0.0,3.83,3.825,3.83,3859.0,4855.6,14651.9,0.02
2020-03-27 11:20:00,3.84,3.84,3.84,3.83,2253.0,0.0,0.0,3.83,3.828,3.835,3240.8,3742.1,13382.3,0.03
2020-03-27 11:25:00,3.83,3.85,3.83,3.83,3763.0,0.0,0.0,3.83,3.829,3.836,2758.6,3272.3,11282.8,0.05
2020-03-27 11:30:00,3.84,3.85,3.84,3.83,2008.0,0.0,0.0,3.836,3.831,3.831,2434.4,3231.1,8554.75,0.02
2020-03-27 13:05:00,3.85,3.85,3.84,3.83,3793.0,-0.01,-0.26,3.836,3.833,3.8295,2664.6,3404.0,6430.55,0.05
2020-03-27 13:10:00,3.84,3.84,3.83,3.83,2325.0,-0.01,-0.26,3.836,3.833,3.83,2828.4,3343.7,5814.5,0.03
2020-03-27 13:15:00,3.83,3.84,3.81,3.81,2958.0,-0.02,-0.52,3.83,3.83,3.829,2969.4,3105.1,5110.35,0.04
2020-03-27 13:20:00,3.81,3.83,3.81,3.81,1307.0,0.0,0.0,3.826,3.828,3.8285,2478.2,2618.4,4878.25,0.02
2020-03-27 13:25:00,3.81,3.81,3.8,3.79,5949.0,-0.01,-0.26,3.818,3.827,3.8275,3266.4,2850.4,4708.25,0.07
2020-03-27 13:30:00,3.8,3.8,3.78,3.77,5674.0,-0.02,-0.53,3.806,3.821,3.8235,3642.6,3153.6,4382.6,0.07
2020-03-27 13:35:00,3.78,3.8,3.79,3.78,2057.0,0.01,0.26,3.798,3.817,3.821,3589.0,3208.7,4032.15,0.02
2020-03-27 13:40:00,3.79,3.8,3.79,3.79,4665.0,0.0,0.0,3.794,3.812,3.82,3930.4,3449.9,3596.0,0.06
2020-03-27 13:45:00,3.79,3.79,3.79,3.78,4027.0,0.0,0.0,3.79,3.808,3.8185,4474.4,3476.3,3374.3,0.05
2020-03-27 13:50:00,3.79,3.79,3.77,3.77,4196.0,-0.02,-0.53,3.784,3.801,3.816,4123.8,3695.1,3463.1,0.05
2020-03-27 13:55:00,3.78,3.78,3.74,3.74,6710.0,-0.04,-1.06,3.776,3.791,3.812,4331.0,3986.8,3695.4,0.08
2020-03-27 14:00:00,3.74,3.77,3.76,3.74,7355.0,0.02,0.53,3.77,3.784,3.8085,5390.6,4489.8,3916.75,0.09
2020-03-27 14:05:00,3.75,3.79,3.77,3.75,3967.0,0.02,0.53,3.766,3.78,3.805,5251.0,4590.7,3847.9,0.05
2020-03-27 14:10:00,3.78,3.78,3.77,3.77,2157.0,-0.01,-0.26,3.762,3.776,3.802,4877.0,4675.7,3647.05,0.03
2020-03-27 14:15:00,3.77,3.78,3.78,3.77,969.0,0.01,0.27,3.764,3.774,3.8005,4231.6,4177.7,3514.05,0.01
2020-03-27 14:20:00,3.78,3.78,3.78,3.77,1614.0,0.0,0.0,3.772,3.774,3.7975,3212.4,3771.7,3462.65,0.02
2020-03-27 14:25:00,3.77,3.78,3.76,3.75,4502.0,-0.01,-0.27,3.772,3.771,3.794,2641.8,4016.2,3612.45,0.05
2020-03-27 14:30:00,3.75,3.76,3.74,3.74,5250.0,-0.01,-0.27,3.766,3.766,3.789,2898.4,4074.7,3762.3,0.06
2020-03-27 14:35:00,3.75,3.76,3.75,3.74,2752.0,0.0,0.0,3.762,3.762,3.785,3017.4,3947.2,3711.75,0.03
2020-03-27 14:40:00,3.76,3.76,3.73,3.73,5252.0,-0.03,-0.8,3.752,3.758,3.7795,3874.0,4052.8,3873.95,0.06
2020-03-27 14:45:00,3.73,3.75,3.74,3.73,4453.0,0.01,0.27,3.744,3.758,3.7745,4441.8,3827.1,3906.95,0.05
2020-03-27 14:50:00,3.74,3.75,3.72,3.71,11449.0,-0.02,-0.53,3.736,3.754,3.769,5831.2,4236.5,4363.15,0.14
2020-03-27 14:55:00,3.71,3.73,3.72,3.71,11593.0,0.01,0.27,3.732,3.749,3.7645,7099.8,4999.1,4794.9,0.14
2020-03-27 15:00:00,3.73,3.74,3.74,3.72,4419.0,0.01,0.27,3.73,3.746,3.761,7433.2,5225.3,4950.5,0.05
2020-03-30 09:35:00,3.8,3.83,3.83,3.71,44789.0,0.03,0.79,3.75,3.751,3.7625,15340.6,9607.3,6892.5,0.54
2020-03-30 09:40:00,3.83,3.87,3.81,3.8,30013.0,-0.02,-0.52,3.764,3.754,3.764,20452.6,12447.2,8109.45,0.36
2020-03-30 09:45:00,3.8,3.84,3.82,3.77,20941.0,0.02,0.53,3.784,3.76,3.7655,22351.0,14091.1,9053.65,0.25
2020-03-30 09:50:00,3.82,3.82,3.79,3.79,10871.0,-0.03,-0.79,3.798,3.765,3.7655,22206.6,14653.2,9363.95,0.13
2020-03-30 09:55:00,3.79,3.82,3.8,3.77,12353.0,0.01,0.26,3.81,3.77,3.766,23793.4,15613.3,9780.25,0.15
2020-03-30 10:00:00,3.81,3.82,3.8,3.8,9962.0,-0.01,-0.26,3.804,3.777,3.7675,16828.0,16084.3,10068.6,0.12
2020-03-30 10:05:00,3.8,3.8,3.77,3.77,7833.0,-0.03,-0.79,3.796,3.78,3.769,12392.0,16422.3,10124.7,0.09
2020-03-30 10:10:00,3.77,3.78,3.78,3.77,7697.0,0.01,0.27,3.788,3.786,3.77,9743.2,16047.1,10141.8,0.09
2020-03-30 10:15:00,3.77,3.77,3.75,3.73,10060.0,-0.02,-0.53,3.78,3.789,3.769,9581.0,15893.8,10446.4,0.12
2020-03-30 10:20:00,3.74,3.77,3.75,3.74,3738.0,0.01,0.27,3.77,3.79,3.768,7858.0,15825.7,10525.5,0.04
2020-03-30 10:25:00,3.75,3.76,3.76,3.74,2948.0,0.01,0.27,3.762,3.783,3.767,6455.2,11641.6,10624.4,0.04
2020-03-30 10:30:00,3.76,3.79,3.78,3.76,4061.0,0.02,0.53,3.764,3.78,3.767,5700.8,9046.4,10746.8,0.05
2020-03-30 10:35:00,3.78,3.79,3.75,3.75,3475.0,-0.03,-0.79,3.758,3.773,3.7665,4856.4,7299.8,10695.4,0.04
2020-03-30 10:40:00,3.75,3.76,3.75,3.75,2656.0,0.0,0.0,3.758,3.769,3.767,3375.6,6478.3,10565.8,0.03
2020-03-30 10:45:00,3.75,3.76,3.75,3.75,2205.0,0.0,0.0,3.758,3.764,3.767,3069.0,5463.5,10538.4,0.03
2020-03-30 10:50:00,3.75,3.76,3.71,3.71,7765.0,-0.04,-1.07,3.748,3.755,3.766,4032.4,5243.8,10664.0,0.09
2020-03-30 10:55:00,3.71,3.73,3.72,3.71,3345.0,0.01,0.27,3.736,3.75,3.765,3889.2,4795.0,10608.6,0.04
2020-03-30 11:00:00,3.73,3.73,3.7,3.7,8549.0,-0.03,-0.8,3.726,3.742,3.764,4904.0,4880.2,10463.6,0.1
2020-03-30 11:05:00,3.7,3.71,3.71,3.68,5797.0,0.01,0.27,3.718,3.738,3.7635,5532.2,4453.9,10173.8,0.07
2020-03-30 11:10:00,3.71,3.75,3.75,3.7,3133.0,0.04,1.08,3.718,3.738,3.764,5717.8,4393.4,10109.6,0.04
2020-03-30 11:15:00,3.75,3.76,3.76,3.73,3716.0,0.01,0.27,3.728,3.738,3.7605,4908.0,4470.2,8055.9,0.04
2020-03-30 11:20:00,3.76,3.77,3.76,3.75,2465.0,0.0,0.0,3.736,3.736,3.758,4732.0,4310.6,6678.5,0.03
2020-03-30 11:25:00,3.76,3.76,3.75,3.74,4376.0,-0.01,-0.27,3.746,3.736,3.7545,3897.4,4400.7,5850.25,0.05
2020-03-30 11:30:00,3.74,3.75,3.75,3.74,676.0,0.01,0.27,3.754,3.736,3.7525,2873.2,4202.7,5340.5,0.01
2020-03-30 13:05:00,3.75,3.76,3.75,3.75,2222.0,0.0,0.0,3.754,3.736,3.75,2691.0,4204.4,4833.95,0.03
2020-03-30 13:10:00,3.76,3.77,3.76,3.75,1823.0,0.0,0.0,3.754,3.741,3.748,2312.4,3610.2,4427.0,0.02
2020-03-30 13:15:00,3.76,3.8,3.8,3.76,4015.0,0.04,1.06,3.762,3.749,3.7495,2622.4,3677.2,4236.1,0.05
2020-03-30 13:20:00,3.79,3.8,3.77,3.77,2332.0,-0.02,-0.53,3.766,3.756,3.749,2213.6,3055.5,3967.85,0.03
2020-03-30 13:25:00,3.77,3.78,3.78,3.77,2146.0,0.01,0.27,3.772,3.763,3.7505,2507.6,2690.4,3572.15,0.03
2020-03-30 13:30:00,3.77,3.77,3.77,3.76,3167.0,0.0,0.0,3.776,3.765,3.7515,2696.6,2693.8,3543.6,0.04
2020-03-30 13:35:00,3.77,3.78,3.78,3.76,2185.0,0.01,0.27,3.78,3.767,3.7525,2769.0,2540.7,3505.45,0.03
2020-03-30 13:40:00,3.78,3.79,3.78,3.77,3383.0,0.0,0.0,3.776,3.769,3.7525,2642.6,2632.5,3471.55,0.04
2020-03-30 13:45:00,3.78,3.79,3.77,3.77,2506.0,-0.01,-0.26,3.776,3.771,3.7535,2677.4,2445.5,3423.1,0.03
2020-03-30 13:50:00,3.77,3.78,3.76,3.76,2428.0,-0.01,-0.27,3.772,3.772,3.754,2733.8,2620.7,3411.7,0.03
2020-03-30 13:55:00,3.76,3.77,3.75,3.75,3468.0,-0.01,-0.27,3.768,3.772,3.754,2794.0,2745.3,3474.85,0.04
2020-03-30 14:00:00,3.75,3.77,3.75,3.75,2105.0,0.0,0.0,3.762,3.771,3.756,2778.0,2773.5,3191.85,0.03
2020-03-30 14:05:00,3.75,3.75,3.73,3.73,3231.0,-0.02,-0.53,3.752,3.764,3.7565,2747.6,2695.1,3186.15,0.04
2020-03-30 14:10:00,3.73,3.75,3.74,3.73,1246.0,0.01,0.27,3.746,3.761,3.7585,2495.6,2586.5,2821.0,0.01
2020-03-30 14:15:00,3.74,3.75,3.75,3.73,865.0,0.01,0.27,3.744,3.758,3.7605,2183.0,2458.4,2574.4,0.01
2020-03-30 14:20:00,3.74,3.75,3.75,3.74,1239.0,0.01,0.27,3.744,3.756,3.7605,1737.2,2265.6,2479.7,0.01
2020-03-30 14:25:00,3.75,3.77,3.76,3.74,2997.68,0.01,0.27,3.746,3.754,3.7605,1915.74,2346.87,2443.78,0.04
2020-03-30 14:30:00,3.76,3.76,3.74,3.74,2005.0,-0.02,-0.53,3.748,3.75,3.7595,1670.54,2209.07,2420.78,0.02
2020-03-30 14:35:00,3.74,3.76,3.75,3.74,2027.0,0.01,0.27,3.75,3.748,3.7595,1826.74,2161.17,2303.33,0.02
2020-03-30 14:40:00,3.75,3.76,3.75,3.74,4286.0,0.0,0.0,3.75,3.747,3.7595,2510.94,2346.97,2483.83,0.05
2020-03-30 14:45:00,3.75,3.76,3.75,3.74,2196.0,0.0,0.0,3.75,3.747,3.7595,2702.34,2219.77,2482.53,0.03
2020-03-30 14:50:00,3.75,3.76,3.75,3.74,3888.0,0.0,0.0,3.748,3.747,3.759,2880.4,2398.07,2585.78,0.05
2020-03-30 14:55:00,3.75,3.76,3.75,3.74,7181.0,0.0,0.0,3.75,3.749,3.7565,3915.6,2793.07,2744.08,0.09
2020-03-30 15:00:00,3.74,3.76,3.76,3.74,4925.0,0.02,0.53,3.752,3.751,3.756,4495.2,3160.97,2873.73,0.06
2020-03-31 09:35:00,3.75,3.81,3.77,3.75,22234.0,0.02,0.53,3.756,3.753,3.7555,8084.8,5297.87,3878.13,0.27
2020-03-31 09:40:00,3.77,3.77,3.74,3.71,11378.0,-0.03,-0.8,3.754,3.752,3.754,9921.2,6311.77,4288.68,0.14
2020-03-31 09:45:00,3.75,3.75,3.71,3.7,11610.0,-0.04,-1.07,3.746,3.747,3.7505,11465.6,7173.0,4759.93,0.14
2020-03-31 09:50:00,3.71,3.72,3.69,3.69,10997.0,-0.02,-0.54,3.734,3.742,3.746,12228.8,8072.2,5140.63,0.13
2020-03-31 09:55:00,3.69,3.69,3.68,3.66,13257.0,-0.01,-0.27,3.718,3.735,3.7415,13895.2,9195.2,5678.18,0.16
2020-03-31 10:00:00,3.68,3.68,3.65,3.64,13385.0,-0.03,-0.82,3.694,3.725,3.736,12125.4,10105.1,6226.03,0.16
2020-03-31 10:05:00,3.65,3.7,3.69,3.64,9593.0,0.04,1.1,3.684,3.719,3.733,11768.4,10844.8,6532.28,0.12
2020-03-31 10:10:00,3.7,3.7,3.68,3.68,4624.0,-0.02,-0.54,3.678,3.712,3.7295,10371.2,10918.4,6658.23,0.06
2020-03-31 10:15:00,3.69,3.7,3.7,3.68,3521.0,0.01,0.27,3.68,3.707,3.728,8876.0,10552.4,6672.73,0.04
2020-03-31 10:20:00,3.7,3.7,3.68,3.67,3180.0,-0.02,-0.54,3.68,3.699,3.725,6860.6,10377.9,6769.43,0.04
2020-03-31 10:25:00,3.68,3.69,3.68,3.66,3006.0,0.0,0.0,3.686,3.69,3.7215,4784.8,8455.1,6876.48,0.04
2020-03-31 10:30:00,3.67,3.69,3.68,3.67,2276.0,0.01,0.27,3.684,3.684,3.718,3321.4,7544.9,6928.33,0.03
2020-03-31 10:35:00,3.69,3.7,3.68,3.68,2498.0,-0.01,-0.27,3.684,3.681,3.714,2896.2,6633.7,6903.35,0.03
2020-03-31 10:40:00,3.68,3.69,3.68,3.68,2693.0,0.0,0.0,3.68,3.68,3.711,2730.6,5803.3,6937.75,0.03
2020-03-31 10:45:00,3.68,3.69,3.68,3.67,2775.0,0.0,0.0,3.68,3.68,3.7075,2649.6,4755.1,6975.15,0.03
2020-03-31 10:50:00,3.67,3.68,3.67,3.67,2626.0,0.0,0.0,3.678,3.682,3.7035,2573.6,3679.2,6892.15,0.03
2020-03-31 10:55:00,3.67,3.68,3.67,3.67,1785.0,0.0,0.0,3.676,3.68,3.6995,2475.4,2898.4,6871.6,0.02
2020-03-31 11:00:00,3.68,3.69,3.68,3.67,2518.0,0.0,0.0,3.676,3.68,3.696,2479.4,2687.8,6803.1,0.03
2020-03-31 11:05:00,3.67,3.69,3.68,3.67,2504.0,0.01,0.27,3.676,3.678,3.6925,2441.6,2586.1,6569.25,0.03
2020-03-31 11:10:00,3.68,3.69,3.68,3.68,911.0,0.0,0.0,3.676,3.678,3.6885,2068.8,2359.2,6368.55,0.01
2020-03-31 11:15:00,3.68,3.69,3.67,3.67,1741.0,-0.01,-0.27,3.676,3.677,3.6835,1891.8,2232.7,5343.9,0.02
2020-03-31 11:20:00,3.67,3.68,3.68,3.67,1236.0,0.01,0.27,3.678,3.677,3.6805,1782.0,2128.7,4836.8,0.01
2020-03-31 11:25:00,3.67,3.68,3.68,3.67,2050.0,0.01,0.27,3.678,3.677,3.679,1688.4,2083.9,4358.8,0.02
2020-03-31 11:30:00,3.67,3.7,3.7,3.67,2859.0,0.03,0.82,3.682,3.679,3.6795,1759.4,2100.5,3951.9,0.03
2020-03-31 13:05:00,3.69,3.7,3.69,3.68,1904.0,0.0,0.0,3.684,3.68,3.68,1958.0,2013.4,3384.25,0.02
2020-03-31 13:10:00,3.69,3.69,3.68,3.68,2450.0,-0.01,-0.27,3.686,3.681,3.6815,2099.8,1995.8,2837.5,0.03
2020-03-31 13:15:00,3.68,3.7,3.69,3.68,839.0,0.01,0.27,3.688,3.683,3.6815,2020.4,1901.2,2399.8,0.01
2020-03-31 13:20:00,3.69,3.69,3.67,3.66,5056.0,-0.02,-0.54,3.686,3.682,3.681,2621.6,2155.0,2421.4,0.06
2020-03-31 13:25:00,3.67,3.68,3.67,3.66,1266.0,0.0,0.0,3.68,3.681,3.6795,2303.0,2031.2,2308.65,0.02
