timestamp,open,high,low,close,volume
2020-03-30 11:40:00,62.48,62.48,62.285,62.285,450
2020-03-30 11:42:00,62.57,62.57,62.57,62.57,85
2020-03-30 11:43:00,62.4441,62.61,62.0,62.6,5144
2020-03-30 11:46:00,62.37,63.2,62.09,62.865,6595
2020-03-30 11:47:00,63.03,63.76,62.78,63.4,2588
2020-03-30 11:48:00,63.63,63.72,63.63,63.72,317
2020-03-30 11:49:00,63.36,63.68,63.36,63.68,1436
2020-03-30 11:50:00,63.76,63.83,63.22,63.22,1360
2020-03-30 11:51:00,63.47,63.47,63.47,63.47,102
2020-03-30 11:52:00,63.635,63.84,63.635,63.71,316
2020-03-30 11:53:00,63.79,63.79,63.22,63.22,869
2020-03-30 11:54:00,63.6,63.6,63.17,63.32,403
2020-03-30 11:55:00,63.11,63.52,63.08,63.44,567
2020-03-30 11:56:00,63.4,63.42,62.54,62.85,2380
2020-03-30 11:57:00,62.475,62.79,62.19,62.53,3498
2020-03-30 11:58:00,62.61,62.89,62.58,62.63,510
2020-03-30 11:59:00,62.66,62.89,62.66,62.76,382
2020-03-30 12:00:00,62.59,62.63,62.23,62.53,766
2020-03-30 12:01:00,62.525,62.87,62.21,62.485,3315
2020-03-30 12:02:00,62.77,62.77,62.77,62.77,85
2020-03-30 12:04:00,62.77,62.94,62.57,62.76,3901
2020-03-30 12:05:00,62.95,62.95,62.765,62.88,675
2020-03-30 12:06:00,62.88,63.13,62.88,63.13,850
2020-03-30 12:07:00,62.965,62.965,62.965,62.965,85
2020-03-30 12:08:00,63.165,63.24,62.97,63.02,1020
2020-03-30 12:09:00,63.0,63.235,62.88,62.88,1207
2020-03-30 12:10:00,62.96,62.96,62.57,62.705,1802
2020-03-30 12:11:00,62.675,62.945,62.65,62.945,2915
2020-03-30 12:12:00,62.975,63.36,62.975,63.3,2694
2020-03-30 12:13:00,63.31,63.31,63.31,63.31,127
2020-03-30 12:14:00,63.31,63.31,62.81,62.86,2648
2020-03-30 12:15:00,62.86,62.86,62.65,62.7,425
2020-03-30 12:16:00,62.87,62.87,62.87,62.87,119
2020-03-30 12:17:00,62.53,62.55,62.53,62.55,854
2020-03-30 12:18:00,62.6,63.0,62.57,62.715,8471
2020-03-30 12:19:00,62.64,62.64,62.19,62.48,2227
2020-03-30 12:20:00,62.45,62.45,62.23,62.435,344
2020-03-30 12:21:00,62.5,62.5,62.5,62.5,88
2020-03-30 12:22:00,62.63,62.77,62.25,62.77,599
2020-03-30 12:23:00,62.6,62.725,62.6,62.68,459
2020-03-30 12:24:00,62.5,62.52,61.92,62.0,3542
2020-03-30 12:25:00,62.0,62.0,61.82,61.82,1569
2020-03-30 12:28:00,61.14,61.565,61.14,61.15,1360
2020-03-30 12:29:00,61.59,61.59,61.59,61.59,85
2020-03-30 12:30:00,61.88,61.88,61.88,61.88,148
2020-03-30 12:32:00,61.62,61.62,61.62,61.62,85
2020-03-30 12:34:00,62.0,62.0,61.43,61.43,260
2020-03-30 12:35:00,62.0,62.0,61.42,61.42,605
2020-03-30 12:36:00,61.89,61.89,61.89,61.89,107
2020-03-30 12:37:00,61.9,61.9,61.9,61.9,85
2020-03-30 12:38:00,62.0,62.0,62.0,62.0,170
2020-03-30 12:39:00,61.69,61.69,61.69,61.69,85
2020-03-30 12:40:00,62.0,62.0,61.815,61.815,170
2020-03-30 12:41:00,61.65,61.67,61.32,61.415,1665
2020-03-30 12:45:00,61.56,61.56,61.4,61.4,284
2020-03-30 12:48:00,61.54,61.54,61.54,61.54,89
2020-03-30 12:49:00,61.52,61.52,61.41,61.49,340
2020-03-30 12:50:00,61.52,61.56,61.405,61.405,1156
2020-03-30 12:52:00,61.56,61.56,61.41,61.41,170
2020-03-30 12:54:00,61.405,61.405,61.405,61.405,85
2020-03-30 12:55:00,61.56,61.95,61.3,61.55,2319
2020-03-30 12:56:00,61.685,61.685,61.685,61.685,134
2020-03-30 12:57:00,61.93,61.93,61.93,61.93,135
2020-03-30 12:58:00,61.705,61.705,61.705,61.705,85
2020-03-30 13:00:00,62.0,62.0,61.43,61.43,255
2020-03-30 13:02:00,62.0,62.0,62.0,62.0,125
2020-03-30 13:04:00,62.0,62.0,62.0,62.0,85
2020-03-30 13:05:00,61.675,61.975,61.43,61.87,348
2020-03-30 13:06:00,61.64,62.42,61.36,61.92,4788
2020-03-30 13:07:00,61.8,62.3,61.8,62.3,790
2020-03-30 13:08:00,62.6,62.75,62.125,62.75,1824
2020-03-30 13:09:00,62.56,62.56,62.56,62.56,85
2020-03-30 13:10:00,62.615,62.95,62.615,62.95,255
2020-03-30 13:12:00,62.2541,63.17,62.2541,62.625,662
2020-03-30 13:14:00,62.88,62.97,62.47,62.47,255
2020-03-30 13:15:00,62.47,62.47,62.47,62.47,85
2020-03-30 13:16:00,62.47,62.98,62.47,62.98,340
2020-03-30 13:18:00,62.8,62.87,62.575,62.58,776
2020-03-30 13:19:00,62.97,62.99,62.635,62.665,1169
2020-03-30 13:20:00,63.0,63.13,62.775,62.83,2083
2020-03-30 13:21:00,62.845,63.13,62.825,63.13,1496
2020-03-30 13:22:00,63.12,63.12,63.12,63.12,85
2020-03-30 13:23:00,62.835,62.835,62.835,62.835,170
2020-03-30 13:25:00,62.835,62.835,62.835,62.835,504
2020-03-30 13:26:00,62.835,63.12,62.4,62.4,3882
2020-03-30 13:27:00,62.675,62.675,61.94,61.95,2003
2020-03-30 13:28:00,62.15,62.15,62.15,62.15,207
2020-03-30 13:29:00,62.16,62.16,61.72,61.72,998
2020-03-30 13:32:00,62.02,62.02,62.02,62.02,92
2020-03-30 13:33:00,62.02,62.02,62.02,62.02,88
2020-03-30 13:34:00,62.025,62.045,61.8,62.015,837
2020-03-30 13:35:00,61.91,61.91,61.91,61.91,102
2020-03-30 13:36:00,61.99,62.305,61.9,62.29,2271
2020-03-30 13:37:00,62.3,62.38,62.03,62.3482,1886
2020-03-30 13:38:00,62.39,62.39,62.39,62.39,85
2020-03-30 13:39:00,62.39,62.39,62.39,62.39,187
2020-03-30 13:40:00,62.39,62.39,62.39,62.39,170
2020-03-30 13:42:00,62.05,62.375,62.05,62.375,255
2020-03-30 13:44:00,62.38,62.38,62.38,62.38,85
2020-03-30 13:45:00,62.66,62.66,62.07,62.34,837
2020-03-30 13:46:00,62.38,62.38,62.38,62.38,85
2020-03-30 13:47:00,62.54,62.59,62.09,62.09,255
2020-03-30 13:48:00,62.54,62.54,62.54,62.54,85
2020-03-30 13:50:00,62.6,62.6,62.6,62.6,85
2020-03-30 13:51:00,62.15,62.6,62.15,62.6,170
2020-03-30 13:52:00,62.53,62.6,62.27,62.6,467
2020-03-30 13:53:00,62.41,62.53,62.41,62.53,256
2020-03-30 13:54:00,62.59,62.59,62.35,62.425,425
2020-03-30 13:55:00,62.55,62.66,62.41,62.66,1705
2020-03-30 13:56:00,62.61,62.9,62.61,62.9,855
2020-03-30 13:57:00,62.9,62.9,62.15,62.15,2341
2020-03-30 13:59:00,62.28,62.28,62.01,62.01,1111
2020-03-30 14:00:00,61.975,61.975,61.975,61.975,85
2020-03-30 14:01:00,61.94,61.94,61.63,61.63,696
2020-03-30 14:02:00,61.54,61.54,61.54,61.54,126
2020-03-30 14:05:00,61.95,61.95,61.95,61.95,212
2020-03-30 14:06:00,61.95,61.95,61.69,61.69,170
2020-03-30 14:07:00,61.94,61.94,61.94,61.94,85
2020-03-30 14:10:00,61.94,61.94,61.94,61.94,94
2020-03-30 14:11:00,61.93,61.93,61.46,61.46,170
2020-03-30 14:12:00,61.93,61.93,61.93,61.93,192
2020-03-30 14:15:00,61.91,61.91,61.52,61.71,396
2020-03-30 14:16:00,61.725,61.725,61.725,61.725,144
2020-03-30 14:17:00,61.86,62.185,61.57,62.09,1564
2020-03-30 14:18:00,62.16,62.16,61.67,61.67,520
2020-03-30 14:19:00,62.29,62.42,61.8337,62.42,939
2020-03-30 14:20:00,62.53,62.66,62.53,62.66,170
2020-03-30 14:21:00,62.66,62.66,61.67,61.67,7952
2020-03-30 14:23:00,61.86,62.15,61.68,62.15,2965
2020-03-30 14:24:00,62.0,62.25,62.0,62.25,1963
2020-03-30 14:25:00,62.46,62.62,62.29,62.62,865
2020-03-30 14:26:00,62.4156,62.4156,62.4156,62.4156,85
2020-03-30 14:27:00,62.32,62.65,62.31,62.325,652
2020-03-30 14:28:00,62.48,62.5,62.35,62.35,467
2020-03-30 14:29:00,62.58,62.58,62.485,62.485,425
2020-03-30 14:30:00,62.485,62.485,62.485,62.485,85
2020-03-30 14:31:00,62.485,62.485,62.3,62.3,754
2020-03-30 14:33:00,62.625,62.625,62.14,62.21,2173
2020-03-30 14:34:00,62.445,62.445,62.25,62.25,255
2020-03-30 14:35:00,62.29,62.475,62.29,62.475,350
2020-03-30 14:36:00,62.47,62.47,62.11,62.375,915
2020-03-30 14:37:00,62.38,62.38,62.16,62.16,255
2020-03-30 14:38:00,62.37,62.395,62.37,62.395,342
2020-03-30 14:39:00,62.37,62.37,62.12,62.18,640
2020-03-30 14:41:00,62.19,62.26,62.13,62.26,1120
2020-03-30 14:42:00,62.16,62.26,62.16,62.26,306
2020-03-30 14:43:00,62.35,62.5,62.17,62.5,1824
2020-03-30 14:44:00,62.405,62.46,62.18,62.46,381
2020-03-30 14:45:00,62.405,62.42,62.405,62.42,170
2020-03-30 14:46:00,62.5,62.5,62.19,62.36,572
2020-03-30 14:47:00,62.24,62.34,62.24,62.34,345
2020-03-30 14:48:00,62.34,62.34,61.96,62.19,2218
2020-03-30 14:49:00,62.18,62.18,61.35,61.35,1816
2020-03-30 14:51:00,61.98,61.98,61.98,61.98,170
2020-03-30 14:53:00,61.87,61.87,61.87,61.87,85
2020-03-30 14:54:00,61.28,61.85,61.28,61.58,255
2020-03-30 14:55:00,61.97,61.97,61.88,61.88,202
2020-03-30 14:56:00,61.34,61.34,61.34,61.34,85
2020-03-30 14:57:00,61.94,61.94,61.94,61.94,175
2020-03-30 14:58:00,61.84,62.51,61.84,62.07,2776
2020-03-30 14:59:00,62.19,62.3,62.19,62.3,170
2020-03-30 15:00:00,62.45,62.45,62.45,62.45,170
2020-03-30 15:01:00,62.51,62.56,62.21,62.56,1297
2020-03-30 15:02:00,62.435,62.56,62.435,62.56,170
2020-03-30 15:03:00,62.445,62.5804,62.25,62.51,1062
2020-03-30 15:04:00,62.45,62.56,62.26,62.56,1702
2020-03-30 15:05:00,62.56,62.56,62.56,62.56,170
2020-03-30 15:06:00,62.45,62.45,62.07,62.125,2942
2020-03-30 15:07:00,62.225,62.225,61.62,61.62,1850
2020-03-30 15:09:00,61.94,62.215,61.63,62.08,1481
2020-03-30 15:10:00,61.875,62.22,61.71,61.71,3557
2020-03-30 15:11:00,61.83,62.39,61.83,62.39,3111
2020-03-30 15:12:00,62.24,62.24,62.19,62.24,312
2020-03-30 15:13:00,62.2749,62.47,62.22,62.47,280
2020-03-30 15:14:00,62.26,62.47,62.01,62.01,255
2020-03-30 15:15:00,62.2,62.205,61.99,61.99,429
2020-03-30 15:16:00,62.26,62.26,62.26,62.26,171
2020-03-30 15:17:00,62.26,62.26,62.16,62.16,425
2020-03-30 15:18:00,62.16,62.16,61.87,61.87,1904
2020-03-30 15:19:00,61.82,61.82,61.82,61.82,195
2020-03-30 15:20:00,61.845,62.22,61.845,62.105,1646
2020-03-30 15:21:00,61.7,61.7,61.7,61.7,293
2020-03-30 15:22:00,62.215,62.5339,61.92,61.92,8482
2020-03-30 15:23:00,62.45,62.45,62.21,62.38,681
2020-03-30 15:24:00,62.43,62.44,62.1425,62.1425,255
2020-03-30 15:25:00,62.255,62.45,62.11,62.28,1217
2020-03-30 15:26:00,62.23,62.31,62.1,62.13,2311
2020-03-30 15:27:00,61.99,62.095,61.99,62.05,733
2020-03-30 15:28:00,62.055,62.06,61.91,61.91,1756
2020-03-30 15:29:00,61.9,62.205,61.82,62.205,2485
2020-03-30 15:30:00,61.91,62.06,61.72,61.72,1876
2020-03-30 15:31:00,62.1,62.1,62.1,62.1,170
2020-03-30 15:32:00,62.1,62.1,61.78,61.78,600
2020-03-30 15:33:00,62.17,62.17,62.12,62.12,170
2020-03-30 15:34:00,61.9018,62.13,61.73,61.73,868
2020-03-30 15:35:00,62.085,62.085,61.79,61.79,255
2020-03-30 15:36:00,62.08,62.09,61.73,62.09,1108
2020-03-30 15:37:00,61.935,62.05,61.885,62.05,2922
2020-03-30 15:38:00,62.21,62.21,61.89,62.05,430
2020-03-30 15:39:00,62.2,62.37,62.045,62.34,3306
2020-03-30 15:40:00,62.355,63.04,62.355,62.98,4641
2020-03-30 15:41:00,62.905,63.11,62.9,62.9,421
2020-03-30 15:42:00,62.9,63.12,62.745,62.925,1540
2020-03-30 15:43:00,63.11,63.11,62.57,62.855,1512
2020-03-30 15:44:00,62.59,62.905,62.59,62.905,260
2020-03-30 15:45:00,62.7,63.15,62.59,63.15,3672
2020-03-30 15:46:00,63.025,63.21,62.83,63.21,1205
2020-03-30 15:47:00,63.0,63.115,62.88,62.915,2304
2020-03-30 15:48:00,62.92,63.23,62.645,63.23,7977
2020-03-30 15:49:00,62.93,63.07,62.64,63.07,1764
2020-03-30 15:50:00,62.97,62.97,62.33,62.53,3053
2020-03-30 15:51:00,62.81,62.81,62.25,62.25,959
2020-03-30 15:52:00,62.75,62.75,62.25,62.5028,686
2020-03-30 15:53:00,62.7126,63.2724,61.9502,62.2124,4288
2020-03-30 15:54:00,61.4,62.47,61.4,62.44,513
2020-03-30 15:55:00,62.41,62.8,62.0,62.8,1357
2020-03-30 15:56:00,62.8,62.8,62.03,62.5294,1275
2020-03-30 15:57:00,62.41,62.79,62.03,62.37,1379
2020-03-30 15:58:00,62.63,62.79,62.37,62.79,7227
2020-03-30 15:59:00,62.76,62.81,62.55,62.81,7072
2020-03-30 16:00:00,62.8,62.84,62.61,62.7,6096
2020-03-31 09:31:00,63.36,63.36,63.36,63.36,1111
2020-03-31 09:34:00,62.68,62.74,62.63,62.63,2091
2020-03-31 09:35:00,62.37,62.64,62.2,62.64,943
2020-03-31 09:36:00,62.01,62.06,62.01,62.06,697
2020-03-31 09:37:00,62.17,62.27,62.06,62.1218,2147
2020-03-31 09:38:00,62.025,62.24,62.025,62.24,433
2020-03-31 09:39:00,62.99,62.99,62.99,62.99,153
2020-03-31 09:40:00,62.35,62.62,62.35,62.52,2973
2020-03-31 09:41:00,62.52,62.52,62.18,62.18,1210
2020-03-31 09:42:00,62.185,62.39,62.185,62.39,1379
2020-03-31 09:43:00,62.105,62.26,62.015,62.015,1113
2020-03-31 09:44:00,62.26,62.47,62.2,62.47,871
2020-03-31 09:45:00,62.505,62.505,61.665,61.665,3295
2020-03-31 09:46:00,62.07,62.07,62.01,62.0594,319
2020-03-31 09:47:00,62.04,62.04,61.83,62.0,1202
2020-03-31 09:48:00,62.2,62.2,62.2,62.2,697
2020-03-31 09:50:00,61.87,62.0,61.74,62.0,629
2020-03-31 09:51:00,61.76,61.76,61.76,61.76,85
2020-03-31 09:52:00,61.38,61.38,61.38,61.38,142
2020-03-31 09:54:00,61.66,61.66,61.45,61.45,255
2020-03-31 09:55:00,61.43,62.53,60.85,61.26,1379
2020-03-31 09:56:00,61.22,61.3,61.22,61.3,816
2020-03-31 09:58:00,61.945,62.01,61.945,62.01,241
2020-03-31 09:59:00,62.99,62.99,61.63,61.63,356
2020-03-31 10:00:00,61.95,61.98,61.87,61.87,622
2020-03-31 10:01:00,60.57,60.57,60.57,60.57,223
2020-03-31 10:02:00,62.05,62.05,62.05,62.05,360
2020-03-31 10:04:00,61.26,61.26,61.26,61.26,290
2020-03-31 10:07:00,62.655,62.655,62.655,62.655,510
2020-03-31 10:08:00,62.27,62.27,62.27,62.27,254
2020-03-31 10:09:00,62.8756,62.8756,62.295,62.295,439
2020-03-31 10:11:00,62.0,62.0,62.0,62.0,420
2020-03-31 10:12:00,62.0148,62.2,61.8579,62.2,698
2020-03-31 10:14:00,62.21,62.21,62.21,62.21,182
2020-03-31 10:16:00,61.96,61.998,61.96,61.998,570
2020-03-31 10:22:00,62.505,62.54,62.505,62.54,195
2020-03-31 10:23:00,62.1,62.1,61.74,61.74,1921
2020-03-31 10:24:00,61.61,61.61,61.61,61.61,1098
2020-03-31 10:29:00,62.01,62.01,62.01,62.01,144
2020-03-31 10:33:00,61.745,61.745,61.745,61.745,319
2020-03-31 10:35:00,62.03,62.03,62.03,62.03,85
2020-03-31 10:36:00,62.06,62.06,62.06,62.06,150
2020-03-31 10:39:00,62.1,62.11,61.945,61.945,396
2020-03-31 10:42:00,62.11,62.11,62.01,62.01,514
2020-03-31 10:43:00,61.99,61.99,61.99,61.99,85
2020-03-31 10:44:00,61.99,61.99,61.99,61.99,297
2020-03-31 10:45:00,62.415,62.425,62.415,62.425,170
2020-03-31 10:48:00,62.44,62.445,62.44,62.445,170
2020-03-31 10:50:00,62.485,62.485,62.3436,62.3436,340
2020-03-31 10:51:00,62.49,62.49,62.37,62.37,674
2020-03-31 10:53:00,62.385,62.385,62.385,62.385,85
2020-03-31 10:54:00,62.0561,62.0561,62.0561,62.0561,429
2020-03-31 10:55:00,62.44,62.54,62.44,62.44,856
2020-03-31 10:56:00,62.2832,62.8434,61.6927,61.803,808
2020-03-31 10:57:00,61.87,62.01,61.85,62.01,957
2020-03-31 10:58:00,62.435,62.435,62.435,62.435,93
2020-03-31 10:59:00,62.43,62.78,62.01,62.78,1445
2020-03-31 11:00:00,61.99,62.2,61.75,61.77,3758
2020-03-31 11:01:00,61.665,62.03,61.6,61.6,1105
2020-03-31 11:02:00,61.83,61.83,61.83,61.83,445
2020-03-31 11:03:00,62.0,62.0,62.0,62.0,335
2020-03-31 11:04:00,61.96,61.96,61.95,61.95,362
2020-03-31 11:07:00,62.01,62.01,62.01,62.01,93
2020-03-31 11:09:00,61.57,61.6,61.425,61.6,2121
2020-03-31 11:10:00,61.725,61.86,61.725,61.76,1501
2020-03-31 11:11:00,61.95,61.95,61.95,61.95,117
2020-03-31 11:14:00,61.94,62.01,61.94,62.01,194
2020-03-31 11:15:00,61.99,61.99,61.99,61.99,198
2020-03-31 11:16:00,62.02,62.17,62.02,62.02,510
2020-03-31 11:17:00,62.02,62.02,62.02,62.02,85
2020-03-31 11:18:00,61.89,61.92,61.8,61.8,412
2020-03-31 11:19:00,61.95,61.9994,61.95,61.9994,174
2020-03-31 11:20:00,62.115,62.115,62.115,62.115,121
2020-03-31 11:23:00,61.82,62.115,61.82,62.115,171
2020-03-31 11:25:00,62.4827,62.4827,62.135,62.135,453
2020-03-31 11:26:00,62.175,62.175,62.175,62.175,683
2020-03-31 11:27:00,62.5,62.5,62.196,62.5,1135
2020-03-31 11:28:00,62.2,62.2,61.79,61.79,855
2020-03-31 11:30:00,61.95,61.95,61.95,61.95,110
2020-03-31 11:31:00,61.725,61.725,61.725,61.725,675
2020-03-31 11:33:00,61.77,61.92,61.635,61.635,405
2020-03-31 11:35:00,62.16,62.16,61.92,62.04,996
2020-03-31 11:36:00,62.025,62.025,61.89,61.89,340
2020-03-31 11:38:00,61.74,61.78,61.74,61.77,371
2020-03-31 11:40:00,61.6182,61.6182,61.6182,61.6182,267
2020-03-31 11:41:00,61.92,61.92,61.92,61.92,85
2020-03-31 11:43:00,61.81,61.81,61.81,61.81,293
2020-03-31 11:47:00,61.95,62.045,61.95,62.045,275
2020-03-31 11:49:00,62.48,62.485,62.01,62.01,935
2020-03-31 11:50:00,61.87,61.87,61.63,61.81,2134
2020-03-31 11:51:00,61.435,61.435,61.435,61.435,85
2020-03-31 11:52:00,61.83,62.11,61.82,62.11,1181
2020-03-31 11:53:00,62.01,62.435,61.99,62.01,1908
2020-03-31 11:54:00,62.02,62.02,62.02,62.02,2108
2020-03-31 11:55:00,62.0,62.0,61.96,61.96,350
2020-03-31 11:56:00,62.34,62.34,62.34,62.34,794
2020-03-31 11:57:00,62.43,62.48,61.96,62.36,841
2020-03-31 11:58:00,62.08,62.08,62.08,62.08,85
2020-03-31 11:59:00,62.29,62.29,62.29,62.29,196
2020-03-31 12:00:00,62.295,62.295,62.295,62.295,85
2020-03-31 12:01:00,62.3,62.3,62.3,62.3,187
2020-03-31 12:03:00,62.31,62.31,62.31,62.31,85
2020-03-31 12:05:00,62.165,62.28,62.165,62.28,255
2020-03-31 12:06:00,62.8,62.8,62.31,62.31,321
2020-03-31 12:07:00,62.03,62.03,61.97,61.97,180
2020-03-31 12:09:00,61.98,61.98,61.98,61.98,85
2020-03-31 12:10:00,62.34,62.34,62.34,62.34,185
2020-03-31 12:14:00,61.94,62.02,61.79,61.84,4382
2020-03-31 12:15:00,61.78,62.0,61.69,61.69,375
2020-03-31 12:16:00,61.905,61.91,61.78,61.78,1409
2020-03-31 12:17:00,61.99,62.245,61.99,62.245,1156
2020-03-31 12:18:00,62.2,62.2,62.2,62.2,127
2020-03-31 12:19:00,62.04,62.36,62.0,62.08,2701
2020-03-31 12:20:00,62.005,62.005,61.8,61.83,1541
2020-03-31 12:21:00,61.775,61.775,61.775,61.775,170
2020-03-31 12:22:00,61.51,61.51,61.51,61.51,872
2020-03-31 12:23:00,61.5,61.745,61.5,61.745,467
2020-03-31 12:24:00,61.75,61.75,61.75,61.75,433
2020-03-31 12:26:00,61.75,61.75,61.75,61.75,119
2020-03-31 12:27:00,61.855,61.934,61.855,61.9275,997
2020-03-31 12:28:00,61.67,61.67,61.67,61.67,320
2020-03-31 12:33:00,61.6887,61.6887,61.6887,61.6887,176
2020-03-31 12:34:00,62.085,62.085,61.385,61.385,254
2020-03-31 12:35:00,61.95,61.95,61.95,61.95,85
2020-03-31 12:36:00,62.1,62.1,62.1,62.1,86
2020-03-31 12:37:00,62.62,62.62,62.085,62.085,404
2020-03-31 12:38:00,62.2,62.2,61.65,61.74,504
2020-03-31 12:39:00,62.225,62.23,61.66,61.71,702
2020-03-31 12:44:00,61.95,62.02,61.65,61.85,1089
2020-03-31 12:45:00,62.0001,62.185,62.0001,62.185,170
2020-03-31 12:46:00,62.06,62.29,62.06,62.075,734
2020-03-31 12:49:00,62.01,62.435,62.01,62.435,196
2020-03-31 12:50:00,62.4006,62.44,62.06,62.06,535
2020-03-31 12:51:00,62.02,62.395,62.02,62.395,1261
2020-03-31 12:54:00,62.04,62.395,62.02,62.395,864
2020-03-31 12:55:00,62.05,62.05,62.05,62.05,170
2020-03-31 12:56:00,62.03,62.03,62.02,62.02,323
2020-03-31 12:57:00,62.01,62.01,62.01,62.01,114
2020-03-31 12:58:00,62.01,62.01,62.01,62.01,92
2020-03-31 12:59:00,62.01,62.17,62.01,62.01,255
2020-03-31 13:00:00,62.005,62.005,62.005,62.005,85
2020-03-31 13:01:00,62.16,62.16,62.005,62.005,221
2020-03-31 13:04:00,62.355,62.355,62.3027,62.3027,356
2020-03-31 13:05:00,62.23,62.59,62.23,62.28,425
