timestamp,open,high,low,close,volume
2020-03-30 09:34:00,22.0,22.0,22.0,22.0,0
2020-03-30 11:58:00,22.5245,22.5245,22.5245,22.5245,85
2020-03-30 14:11:00,22.52,23.0,22.52,23.0,425
2020-03-30 15:26:00,23.3675,23.3675,23.3675,23.3675,170
2020-03-31 10:54:00,23.1002,23.2157,23.1002,23.2157,0
2020-03-31 11:25:00,23.5,23.75,23.5,23.75,510
2020-03-31 11:37:00,24.0,24.0,23.95,24.0,4517
2020-03-31 11:53:00,24.0,24.0,24.0,24.0,170
2020-03-31 12:51:00,23.95,24.0,23.95,24.0,340
2020-03-31 13:26:00,23.75,23.75,23.75,23.75,5809
2020-04-01 10:57:00,23.11,23.11,23.1,23.1,0
2020-04-01 10:58:00,23.01,23.01,23.0,23.0,765
2020-04-01 11:57:00,23.0,23.0,22.95,23.0,2975
2020-04-01 13:40:00,23.25,23.25,23.25,23.25,106
2020-04-01 14:40:00,22.9,22.9,22.9,22.9,2125
2020-04-01 14:48:00,22.8,22.8,22.8,22.8,255
2020-04-01 14:58:00,22.82,22.82,22.5,22.5,2040
2020-04-01 14:59:00,22.6,22.7,22.6,22.7,170
2020-04-02 10:21:00,22.8078,22.8078,22.8078,22.8078,0
2020-04-02 13:37:00,23.25,23.25,23.25,23.25,340
2020-04-03 12:03:00,22.85,22.85,22.85,22.85,0
2020-04-03 15:04:00,23.2,23.2,23.2,23.2,4250
